,Unnamed: 0,TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,OrderDate,TransactionTime,ItemProfit,WeekID,DayID
193957,193957,T367838,2967,29/5/87,F,THANE,2899.96,2016-08-14,192529.0,222.0,31,219
193959,193959,T367842,64,8/9/87,M,VARANASI,20738.31,2016-08-14,191510.0,368.0,31,219
194011,194011,T367922,3045,11/12/87,F,GURGAON,13963.43,2016-08-14,190427.0,629.0,31,219
194045,194045,T368050,2266,23/11/87,M,NEW DELHI,6412.6,2016-08-14,201403.0,215.0,31,219
194072,194072,T368094,5669,24/2/88,M,DELHI,1441.5,2016-08-14,193022.0,404.59,31,219
194076,194076,T368099,2828,20/12/93,F,MUMBAI,36906.79,2016-08-14,195207.0,110.0,31,219
194088,194088,T368115,6139,1/1/1800,M,MANAPALYA BOMMNAHALLI BANGALORE,179129.02,2016-08-14,191953.0,182.0,31,219
194155,194155,T368307,3723,29/12/81,F,PUNE,16620.59,2016-08-14,210740.0,600.0,31,219
194165,194165,T368321,445,7/12/93,F,FEROZEPUR,33994.42,2016-08-14,201922.0,1247.51,31,219
194252,194252,T368445,2381,14/5/91,M,ANANTAPUR,10265.55,2016-08-14,194013.0,50.0,31,219
194275,194275,T368572,2735,13/4/84,F,KULLU,15453.16,2016-08-14,203138.0,1332.0,31,219
194306,194306,T368610,1873,16/6/86,F,MUMBAI,31829.58,2016-08-14,201610.0,698.0,31,219
194362,194362,T368693,6344,17/4/78,F,NOIDA,61560.01,2016-08-14,193802.0,427.0,31,219
194475,194475,T369021,3646,4/7/87,M,FARIDABAD,8487.1,2016-08-14,212831.0,891.33,31,219
194484,194484,T369036,1915,1/1/74,M,BANGALORE,2259.91,2016-08-14,221117.0,782.0,31,219
194489,194489,T369043,5334,10/9/91,M,BANGALORE,26111.46,2016-08-14,213540.0,650.0,31,219
194492,194492,T369099,4421,1/4/91,M,NOIDA,54556.34,2016-08-14,211407.0,200.0,31,219
194500,194500,T369121,5959,13/11/80,M,CHENNAI,122606.77,2016-08-14,213145.0,280.0,31,219
194512,194512,T369141,3399,1/1/1800,M,NEW DELHI,110566.73,2016-08-14,212913.0,1000.0,31,219
194620,194620,T369488,3750,17/7/70,F,NAYA NANGAL,10045.57,2016-08-14,215333.0,100.0,31,219
194627,194627,T369509,6906,29/3/91,M,PUNE,29444.21,2016-08-14,223258.0,800.0,31,219
194809,194809,T370020,892,20/1/83,M,DELHI,63332.62,2016-08-14,154638.0,370.0,31,219
194826,194826,T370056,1927,1/5/78,F,PORUR CHENNAI,22507.4,2016-08-14,213936.0,665.0,31,219
194854,194854,T370096,3501,6/2/83,M,NEW DELHI,102274.35,2016-08-14,211441.0,360.0,31,219
194855,194855,T370097,6913,26/12/85,M,BHAYANDAR (W),18329.28,2016-08-14,211220.0,345.0,31,219
194870,194870,T370118,5865,6/11/92,M,ROAD VARTHUR HOBLI BANGALORE,227760.42,2016-08-14,213432.0,105.0,31,219
194881,194881,T370131,5270,1/8/88,M,GURGAON,27692.57,2016-08-14,215405.0,55.0,31,219
194920,194920,T370280,6566,8/9/96,M,ALLAHABAD,9556.77,2016-08-14,215816.0,490.0,31,219
194940,194940,T370322,3637,13/7/88,M,BANGALORE,12.91,2016-08-14,211143.0,31.0,31,219
194944,194944,T370327,4896,15/1/82,F,NEW DELHI,16990.74,2016-08-14,210548.0,981.0,31,219
194992,194992,T370410,6329,6/5/87,F,BANGALORE,28829.12,2016-08-14,211708.0,8.0,31,219
194998,194998,T370419,2157,23/3/88,F,GURGAON,17799.5,2016-08-14,212018.0,50.0,31,219
195005,195005,T370429,6280,26/2/84,M,AHMEDABAD,72823.49,2016-08-14,205831.0,300.0,31,219
195019,195019,T370454,6886,5/4/86,M,MURSHIDABAD,45322.64,2016-08-14,214901.0,60.0,31,219
195104,195104,T370716,3181,30/8/86,F,BANGALORE,23563.74,2016-08-14,211141.0,937.0,31,219
195140,195140,T370877,2253,26/9/91,F,KARIMNAGAR,33312.88,2016-08-14,214246.0,866.0,31,219
195156,195156,T370918,901,7/8/80,M,AZAMGARH,30174.61,2016-08-14,223442.0,235.0,31,219
195231,195231,T371039,7324,10/8/94,F,NEW DELHI,18880.42,2016-08-14,204606.0,188.52,31,219
195294,195294,T371239,2516,2/8/88,M,GURGAON,9265.65,2016-08-14,165312.0,100.0,31,219
195363,195363,T371508,3740,5/1/86,M,"PURAM, BANGALORE",66627.0,2016-08-14,204306.0,143.62,31,219
195369,195369,T371519,1531,1/7/90,M,CHENNAI,814192.32,2016-08-14,225433.0,500.0,31,219
195427,195427,T371791,3701,14/8/88,M,NEW DELHI,5429.46,2016-08-14,215524.0,1000.0,31,219
195443,195443,T371826,658,25/7/85,M,NEW DELHI,53072.23,2016-08-14,211532.0,450.0,31,219
195463,195463,T371859,2868,5/3/92,F,BHAGALPUR,12458.61,2016-08-14,231754.0,748.0,31,219
195544,195544,T372122,2605,24/4/90,F,NEW DELHI,5921.52,2016-08-14,225405.0,50.0,31,219
195573,195573,T372167,5637,3/12/82,F,GANDHIDHAM,842241.04,2016-08-14,235453.0,208.0,31,219
195586,195586,T372192,1324,2/4/90,M,DELHI,212.88,2016-08-14,213016.0,145.0,31,219
195611,195611,T372379,2349,16/3/90,M,RANGAREDDI,89.31,2016-08-14,223258.0,1000.0,31,219
195646,195646,T372467,2902,26/9/60,M,DELHI,78.08,2016-08-14,230231.0,305.0,31,219
195653,195653,T372476,6421,21/1/93,M,MUMBAI,7994.1,2016-08-14,233140.0,360.0,31,219
195656,195656,T372479,201,15/8/82,F,NOIDA,67519.04,2016-08-14,225856.0,586.58,31,219
195660,195660,T372485,3628,26/9/75,M,MATHURA,167782.59,2016-08-14,231454.0,1411.43,31,219
195665,195665,T372491,1546,27/1/91,M,RANGA REDDY,507.77,2016-08-14,230554.0,12.0,31,219
195686,195686,T372524,4217,3/10/89,F,PUNE,10314.41,2016-08-14,221731.0,490.0,31,219
195718,195718,T372717,5243,11/7/92,M,MUMBAI,13100.52,2016-08-14,222548.0,20.0,31,219
195758,195758,T372798,523,13/8/88,F,HYDERABAD,12340.96,2016-08-14,232748.0,422.82,31,219
195772,195772,T372820,6016,28/9/91,M,JAIPUR,97041.22,2016-08-14,232418.0,200.0,31,219
195789,195789,T372840,6024,16/12/90,M,EAST MUMBAI,24836.57,2016-08-14,215913.0,140.0,31,219
195818,195818,T373028,2980,25/12/91,M,FATEHGARH SAHIB,6978.8,2016-08-14,225054.0,150.0,31,219
195848,195848,T373090,5913,10/8/85,M,BANGALORE,10646.0,2016-08-14,225620.0,400.0,31,219
195868,195868,T373120,2820,17/1/94,F,DELHI,36766.63,2016-08-14,222255.0,300.0,31,219
195910,195910,T373319,617,3/10/95,M,LUCKNOW,283.13,2016-08-14,223022.0,57.0,31,219
195919,195919,T373349,2648,7/4/87,M,MUMBAI,50422.93,2016-08-14,224404.0,312.0,31,219
195934,195934,T373410,4272,1/1/1800,M,PUDUCHERRY,24642.13,2016-08-14,235850.0,664.0,31,219
196009,196009,T409973,2811,26/1/90,M,BUNGLOWS ANAND,12668.61,2016-08-17,95327.0,100.0,31,222
196030,196030,T410007,971,13/12/90,M,CHANDIGARH,50.0,2016-08-17,103727.0,100.0,31,222
196035,196035,T410013,2145,1/1/1800,M,NEW DELHI,98137.31,2016-08-17,91634.0,1100.0,31,222
196054,196054,T410238,7163,1/1/1800,M,NEW DELHI,44565.38,2016-08-17,92354.0,200.0,31,222
196060,196060,T410439,2317,1/10/91,F,GREATER NOIDA,3409.03,2016-08-17,102720.0,289.0,31,222
196073,196073,T410455,4871,16/1/65,F,HOSPITAL RANCHI,128446.11,2016-08-17,111612.0,500.0,31,222
196120,196120,T410886,7203,10/5/88,F,KANNUR,16406.5,2016-08-17,42300.0,21.0,31,222
196131,196131,T410903,4889,3/6/97,M,ARIYALUR,1992.87,2016-08-17,100243.0,10.0,31,222
196163,196163,T411117,5125,24/12/80,M,BANGALORE,1141.5,2016-08-17,94945.0,502.5,31,222
196227,196227,T411573,4400,10/3/87,M,GHAZIABAD,288.36,2016-08-17,94451.0,360.0,31,222
196279,196279,T412489,3796,24/4/90,M,NAINITAL,25882.08,2016-08-17,52626.0,15.0,31,222
196287,196287,T412497,565,8/5/93,M,VILLUPURAM,3317.33,2016-08-17,63352.0,25.0,31,222
196305,196305,T412612,2852,2/8/52,M,NEW DELHI,536581.65,2016-08-17,54538.0,200.0,31,222
196309,196309,T412618,6134,26/11/87,M,SURAT,6099.85,2016-08-17,71215.0,75.0,31,222
196327,196327,T412730,2396,20/10/93,F,THANE,6188.76,2016-08-17,91548.0,20.0,31,222
196329,196329,T412811,2510,21/7/77,M,NEW DELHI,435.39,2016-08-17,72038.0,500.0,31,222
196356,196356,T412845,2264,5/2/97,M,DINAJPUR,1819.37,2016-08-17,122915.0,10.0,31,222
196360,196360,T412851,5894,9/10/86,F,NAGPUR,25362.7,2016-08-17,122515.0,313.0,31,222
196362,196362,T412853,6899,8/9/79,M,BAREILLY,45308.08,2016-08-17,123211.0,342.48,31,222
196364,196364,T412857,1609,18/6/79,M,BANGALORE,643685.64,2016-08-17,83408.0,308.0,31,222
196370,196370,T412863,5999,21/6/86,M,BATHINDA,4347.18,2016-08-17,25353.0,500.0,31,222
196387,196387,T412890,5486,15/4/89,M,GHAZIABAD,22.73,2016-08-17,91551.0,30.0,31,222
196395,196395,T412900,6631,21/2/92,M,CHENNAI,2848.7,2016-08-17,52202.0,40.0,31,222
196399,196399,T412905,1737,20/12/92,F,NEW DELHI,15672.09,2016-08-17,40423.0,250.0,31,222
196541,196541,T413275,2290,22/1/92,M,NEW DELHI,2605.2,2016-08-17,132955.0,18.0,31,222
196631,196631,T413474,6151,28/10/91,M,GANDHIDHAM,24722.57,2016-08-17,115736.0,287.0,31,222
196657,196657,T413688,6612,27/9/92,F,BANGALORE,21464.44,2016-08-17,125752.0,135.0,31,222
196676,196676,T413714,5998,12/9/90,M,CHENNAI,3826.48,2016-08-17,72232.0,50.0,31,222
196683,196683,T413723,3853,30/7/91,F,DELHI,7465.52,2016-08-17,83921.0,1000.0,31,222
196745,196745,T414128,3973,10/5/86,M,BHUBANESWAR,729179.1,2016-08-17,125543.0,330.0,31,222
196783,196783,T414345,6998,14/7/88,F,DELHI,18325.02,2016-08-17,124950.0,438.5,31,222
196785,196785,T414351,5247,13/2/89,F,BANGALORE,23063.11,2016-08-17,121450.0,459.0,31,222
196793,196793,T414361,3355,3/7/82,M,DELHI,20297.43,2016-08-17,65117.0,359.0,31,222
196812,196812,T414387,3431,27/12/88,M,DELHI,200268.43,2016-08-17,123244.0,1124.0,31,222
196834,196834,T414413,2341,5/10/84,M,BANLA DIST,13898.93,2016-08-17,80920.0,199.0,31,222
196836,196836,T414417,3140,5/1/85,M,DELHI,11568.83,2016-08-17,74516.0,120.0,31,222
196838,196838,T414423,7219,26/2/77,M,HYDERABAD,34245.14,2016-08-17,103320.0,500.0,31,222
196916,196916,T414872,639,2/7/86,F,HYDERABAD,84290.3,2016-08-17,75005.0,30.0,31,222
196944,196944,T415084,2926,19/11/89,M,JAIPUR,1555.28,2016-08-17,95415.0,246.0,31,222
197007,197007,T415160,4800,2/9/88,M,PALAMU,14162.1,2016-08-17,101434.0,60.0,31,222
197047,197047,T415371,5704,24/9/68,M,MUMBAI,438214.4,2016-08-17,104105.0,218.68,31,222
197048,197048,T415372,6733,25/12/90,F,DELHI,6203.94,2016-08-17,80729.0,100.0,31,222
197074,197074,T415410,7149,1/7/84,M,SONEPAT,15510.65,2016-08-17,90048.0,53.0,31,222
197142,197142,T415646,5974,10/3/91,M,ADILABAD,12.09,2016-08-17,81952.0,40.0,31,222
197148,197148,T415794,5136,3/10/37,M,RD POKASARVADAVALI THANE W THANE,5024.67,2016-08-17,95818.0,786.0,31,222
197156,197156,T415804,1702,4/2/72,F,DELHI,65184.01,2016-08-17,60557.0,210.0,31,222
197214,197214,T416024,1553,18/2/87,M,DELHI,3825.64,2016-08-17,74906.0,100.0,31,222
197305,197305,T416150,5247,23/8/92,M,MUMBAI,72200.98,2016-08-17,14829.0,599.0,31,222
197319,197319,T416213,2424,25/5/69,M,BANGALORE,144.87,2016-08-17,93449.0,500.0,31,222
197347,197347,T416286,2560,25/12/89,M,DELHI,17466.71,2016-08-17,95609.0,199.0,31,222
197358,197358,T416306,6239,13/3/78,M,NEW DELHI,10053.57,2016-08-17,62802.0,90.0,31,222
197396,197396,T416371,4429,10/10/91,M,KHOIJUMAN,22064.13,2016-08-17,205749.0,10.0,31,222
197497,197497,T416584,6447,21/3/76,M,HYDERABAD,12240.45,2016-08-17,143521.0,92.0,31,222
197663,197663,T416916,548,20/6/84,M,MANGALORE,11407.58,2016-08-17,31335.0,50.0,31,222
197736,197736,T417077,3918,4/10/82,M,PANAJI,14092.1,2016-08-17,30315.0,410.0,31,222
197747,197747,T417110,842,15/1/80,M,DELHI,6677.99,2016-08-17,101741.0,30.0,31,222
197783,197783,T417168,1581,3/8/94,M,PUNE,3107.0,2016-08-17,104219.0,100.0,31,222
197896,197896,T417427,5485,16/12/90,M,SANGRUR,74729.73,2016-08-17,145018.0,110.45,31,222
197907,197907,T417444,5429,2/6/87,M,BANGALORE,3236.8,2016-08-17,63012.0,57.0,31,222
197962,197962,T417629,4829,8/6/92,M,DELHI,10003.02,2016-08-17,10119.0,38.0,31,222
197970,197970,T417649,7304,11/2/88,M,KALYAN W,10992.96,2016-08-17,143300.0,30.0,31,222
198024,198024,T417735,4943,15/4/89,M,COIMBATORE,31241.23,2016-08-17,84158.0,570.0,31,222
198049,198049,T417887,1468,11/9/91,M,WEST TRIPURA WEST TRIPURA TRIPURA,10607.82,2016-08-17,4405.0,475.0,31,222
198058,198058,T417901,6576,18/7/88,M,DELHI,363.82,2016-08-17,10549.0,266.0,31,222
198073,198073,T417933,2937,3/4/87,M,GURGAON,221.63,2016-08-17,152038.0,260.0,31,222
198075,198075,T417935,6852,7/1/87,M,RANCHI,31450.41,2016-08-17,150119.0,599.0,31,222
198152,198152,T418175,7033,10/10/78,M,JAMSHEDPUR,12130.91,2016-08-17,157.0,200.0,31,222
198170,198170,T418198,1601,4/6/84,M,RAJKOT,19582.31,2016-08-17,12337.0,25.0,31,222
198177,198177,T418206,1749,7/8/90,M,GANDHINAGAR,29311.36,2016-08-17,11529.0,450.0,31,222
198179,198179,T418208,4182,25/12/93,M,THANE,10526.64,2016-08-17,11941.0,297.0,31,222
198196,198196,T418236,6639,29/1/92,M,BHIWANI,8910.25,2016-08-17,154031.0,100.0,31,222
198214,198214,T418259,5599,22/5/78,M,FARIDABAD,6938.08,2016-08-17,145159.0,1418.0,31,222
198308,198308,T418428,2073,29/10/72,F,BANSWARA,10884.5,2016-08-17,205630.0,50.0,31,222
198325,198325,T418521,3971,21/8/93,M,MUMBAI,7308.99,2016-08-17,5349.0,358.8,31,222
198341,198341,T418558,1169,6/8/97,M,MUMBAI,0.0,2016-08-17,154821.0,53.0,31,222
198348,198348,T418567,5961,19/3/91,F,DELHI,36629.79,2016-08-17,100300.0,8.68,31,222
198357,198357,T418577,3064,27/4/74,M,KOLKATA,84603.73,2016-08-17,150134.0,55.0,31,222
198404,198404,T418640,4936,31/8/92,M,MUMBAI,36856.82,2016-08-17,91718.0,300.0,31,222
198470,198470,T418823,3671,10/2/83,F,BHILWARA,142594.12,2016-08-17,154411.0,900.0,31,222
198541,198541,T418919,1713,26/7/79,M,DELHI,9101.3,2016-08-17,4210.0,475.0,31,222
198567,198567,T418967,5581,28/5/78,M,MEERUT,11808.84,2016-08-17,3027.0,100.0,31,222
198632,198632,T419051,6284,24/7/90,F,GURGAON,9130.69,2016-08-17,95628.0,255.0,31,222
198686,198686,T419127,4627,22/8/87,M,BANGALORE,306.26,2016-08-17,113431.0,500.0,31,222
198732,198732,T419205,3356,7/10/75,M,MUMBAI,4398.88,2016-08-17,2931.0,298.0,31,222
198776,198776,T419270,5497,28/7/84,F,MANINAGAR,45134.37,2016-08-17,53840.0,220.0,31,222
198778,198778,T419273,4419,20/2/86,M,SCHOOL BANGALORE,17865.66,2016-08-17,104149.0,200.0,31,222
198940,198940,T419522,4700,20/12/73,M,GANDHINAGAR,165782.03,2016-08-17,102659.0,1455.0,31,222
198969,198969,T419597,1720,9/6/93,F,GURGAON,6550.06,2016-08-17,11909.0,27.0,31,222
199004,199004,T419638,5308,24/10/90,M,HOSUR,1108.77,2016-08-17,102717.0,20.0,31,222
199010,199010,T419646,2688,24/5/93,F,BENGALURU,12911.99,2016-08-17,111045.0,149.0,31,222
199066,199066,T419739,2389,23/12/90,M,BANGALORE,8692.66,2016-08-17,91112.0,300.0,31,222
199072,199072,T419774,5504,8/7/88,M,SHILLLONG,19530.28,2016-08-17,1741.0,200.0,31,222
199079,199079,T419783,7250,1/6/84,M,BANGALORE,3186.44,2016-08-17,100750.0,600.0,31,222
199154,199154,T419890,5585,27/4/92,F,MORADABAD,27596.17,2016-08-17,111613.0,155.0,31,222
199182,199182,T419947,1245,15/7/92,M,KOTA,9820.62,2016-08-17,80933.0,368.0,31,222
199210,199210,T420015,3557,4/1/93,M,SURAT,21579.53,2016-08-17,113034.0,100.0,31,222
199220,199220,T420027,6701,4/12/86,F,DELHI,690.86,2016-08-17,92640.0,200.0,31,222
199239,199239,T420049,6823,1/8/83,M,BANGALORE,36.33,2016-08-17,112435.0,205.0,31,222
199242,199242,T420052,606,5/2/70,M,NAVI MUMBAI,4335.14,2016-08-17,110307.0,1250.0,31,222
199258,199258,T420071,837,5/11/91,M,THANE,5954.86,2016-08-17,112532.0,540.0,31,222
199262,199262,T420077,2513,26/1/85,M,GHAZIABAD,31014.17,2016-08-17,111319.0,1500.0,31,222
199266,199266,T420082,5309,29/6/88,M,PUNE,50046.66,2016-08-17,112749.0,146.0,31,222
199301,199301,T420127,4827,9/4/91,F,DELHI,5759.82,2016-08-17,115350.0,200.0,31,222
199364,199364,T420216,6819,1/1/1800,M,MOHALI,207508.88,2016-08-17,20519.0,77.23,31,222
199389,199389,T420251,2135,3/12/88,M,MARG LOWER PAREL MUMBAI,25779.5,2016-08-17,172509.0,204.0,31,222
199484,199484,T420388,3862,28/7/84,F,MANINAGAR,45134.37,2016-08-17,105945.0,253.0,31,222
199502,199502,T420410,782,13/1/87,M,SURAT,14178.34,2016-08-17,104332.0,150.0,31,222
199543,199543,T420468,166,3/8/89,M,GURGAON,12010.4,2016-08-17,141043.0,249.0,31,222
199548,199548,T420475,4948,21/12/87,F,BANGALORE,12783.48,2016-08-17,142010.0,193.0,31,222
199551,199551,T420479,5213,24/4/74,M,JAMMU,3083.64,2016-08-17,132416.0,1000.0,31,222
199567,199567,T420507,2468,18/10/80,M,DELHI,101084.96,2016-08-17,134210.0,319.0,31,222
199600,199600,T420548,2673,16/1/76,M,GURGAON,8678.89,2016-08-17,53443.0,50.0,31,222
199613,199613,T420565,4691,27/7/90,M,AMBALA CITY,20580.45,2016-08-17,165746.0,100.0,31,222
199640,199640,T420598,4522,30/4/88,M,DELHI,4090.66,2016-08-17,121910.0,50.0,31,222
199669,199669,T420640,2011,14/12/89,M,BELGAUM,4928.96,2016-08-17,141402.0,200.0,31,222
199746,199746,T420745,6327,15/8/84,M,MADURAI,33002.28,2016-08-17,104631.0,235.0,31,222
199752,199752,T420754,243,3/10/84,M,HARIDWAR,294454.03,2016-08-17,105814.0,103.0,31,222
199764,199764,T420767,5691,15/12/92,F,WARANGAL,12781.37,2016-08-17,114055.0,200.0,31,222
199813,199813,T420837,6143,6/7/89,M,TIKAMGARH,7930.03,2016-08-17,142428.0,747.69,31,222
199814,199814,T420838,3818,15/8/88,F,DELHI,36286.56,2016-08-17,142634.0,631.0,31,222
199819,199819,T420843,1067,22/11/91,M,KAITHAL,50.14,2016-08-17,141317.0,475.0,31,222
199859,199859,T420892,3909,14/12/89,M,KOLKATA,173612.8,2016-08-17,141034.0,800.0,31,222
199928,199928,T420984,298,18/7/79,F,GURGAON,10516.61,2016-08-17,172327.0,716.0,31,222
200042,200042,T421142,575,28/6/93,M,DOMBIVALI WEST VISHNUNAGAR THANE,71767.91,2016-08-17,175549.0,30.0,31,222
200067,200067,T421179,6076,8/8/93,M,GHAZIABAD,12151.03,2016-08-17,133149.0,80.0,31,222
200093,200093,T421219,4793,19/8/88,M,SINDHUDURGA,28254.46,2016-08-17,114820.0,111.0,31,222
200107,200107,T421235,7121,28/3/78,M,CHENNAI,3251.65,2016-08-17,45238.0,90.0,31,222
200132,200132,T421277,2540,12/8/88,M,NEW DELHI,701038.9,2016-08-17,112316.0,100.0,31,222
200257,200257,T421457,2318,12/4/48,M,NEW DELHI,112236.21,2016-08-17,104536.0,1016.26,31,222
200264,200264,T421466,1226,26/6/80,M,CHENNAI,5411.87,2016-08-17,121725.0,59.0,31,222
200291,200291,T421506,4984,18/4/89,M,SAHARANPUR,3.93,2016-08-17,135312.0,100.0,31,222
200308,200308,T421530,1337,16/11/89,M,MUMBAI,8863.91,2016-08-17,170420.0,200.0,31,222
200309,200309,T421531,5216,4/10/87,M,BHARATPUR,18793.13,2016-08-17,142801.0,73.0,31,222
200317,200317,T421542,4597,15/6/95,M,NOIDA,2828.51,2016-08-17,153812.0,175.0,31,222
200330,200330,T421559,7128,11/7/92,F,BANGALORE,10998.62,2016-08-17,141437.0,125.0,31,222
200331,200331,T421560,4460,23/10/93,M,GURGAON,20418.47,2016-08-17,141504.0,41.0,31,222
200377,200377,T421621,4710,5/10/81,M,RAIPUR,38145.34,2016-08-17,125243.0,61.0,31,222
200381,200381,T421626,4635,9/10/85,M,GWALIOR,209.83,2016-08-17,130923.0,30.0,31,222
200422,200422,T421692,380,2/3/62,F,ROAD SAKET NEW DELHI,64228.9,2016-08-17,140008.0,640.0,31,222
200427,200427,T421701,5953,17/4/78,F,MUMBAI,89417.46,2016-08-17,142321.0,213.0,31,222
200517,200517,T421825,3740,14/10/90,M,BEGUSARAI,800.29,2016-08-17,124000.0,1051.0,31,222
200531,200531,T421845,5351,26/10/86,F,THANE,6155.31,2016-08-17,124313.0,800.0,31,222
200568,200568,T421894,6501,30/9/92,M,GURGAON,94135.38,2016-08-17,142702.0,1512.07,31,222
200597,200597,T421936,6948,24/3/75,M,PUNE,13622.02,2016-08-17,142448.0,697.0,31,222
200618,200618,T421968,3642,3/2/94,M,THANE,16030.08,2016-08-17,111518.0,438.0,31,222
200640,200640,T421994,230,7/1/90,M,NO 3 NR LALLAN HOTEL THANE,13111.21,2016-08-17,111426.0,23.0,31,222
200646,200646,T422000,2388,26/8/76,F,VIJAYAWADA,656455.32,2016-08-17,130627.0,1249.0,31,222
200672,200672,T422033,7182,12/1/65,M,FARIDABAD,158904.74,2016-08-17,134148.0,295.0,31,222
200744,200744,T422133,1875,6/1/88,M,HAILAKANDI,203.91,2016-08-17,110855.0,10.0,31,222
200764,200764,T422162,1932,6/4/79,M,NEW DELHI,524591.94,2016-08-17,111833.0,1505.0,31,222
200808,200808,T422223,951,17/5/75,M,GURGAON,483.76,2016-08-17,132940.0,100.8,31,222
200824,200824,T422259,443,7/5/90,M,SANGLI,2975.01,2016-08-17,142928.0,270.0,31,222
200851,200851,T422293,3180,3/12/78,M,KOLKATA,18743.34,2016-08-17,130756.0,100.0,31,222
200919,200919,T422391,5606,1/1/1800,M,NEW DELHI,8159.29,2016-08-17,123335.0,25.0,31,222
200995,200995,T422489,7094,19/1/88,M,NOIDA,149432.99,2016-08-17,123017.0,188.0,31,222
201044,201044,T422555,5670,15/11/78,F,MUMBAI,151770.4,2016-08-17,130055.0,204.0,31,222
201086,201086,T422613,2258,2/7/82,M,ZIRAKPUR,60949.06,2016-08-17,124532.0,50.0,31,222
201104,201104,T422633,3369,5/4/86,M,NEW DELHI,8683.1,2016-08-17,141925.0,331.0,31,222
201168,201168,T422719,6294,20/12/63,M,GURGAON,1495399.29,2016-08-17,123656.0,500.0,31,222
201191,201191,T422751,4652,27/10/96,M,BUXAR,5604.99,2016-08-17,101301.0,29.0,31,222
201217,201217,T422786,4998,6/2/87,M,PANIPAT,26349.08,2016-08-17,124718.0,156.0,31,222
201285,201285,T422885,1926,9/12/87,M,THANE,8453.23,2016-08-17,101352.0,300.0,31,222
201305,201305,T422910,1314,15/8/87,M,HYDERABAD,410.2,2016-08-17,101335.0,500.0,31,222
201467,201467,T423152,1298,2/7/88,M,GURGAON,5080.81,2016-08-17,134627.0,208.0,31,222
201473,201473,T423162,7191,27/5/64,F,GREATER NOIDA,42911.66,2016-08-17,125732.0,500.0,31,222
201499,201499,T423197,6003,2/5/86,M,MUMBAI,11434.27,2016-08-17,185613.0,220.0,31,222
201503,201503,T423203,3604,15/8/83,M,MUMBAI,14165.63,2016-08-17,194819.0,500.0,31,222
201538,201538,T423257,619,6/12/92,M,BHINMAL,2995.75,2016-08-17,154107.0,350.0,31,222
201549,201549,T423272,6540,,M,MUMBAI,144797.84,2016-08-17,162451.0,1400.88,31,222
201573,201573,T423306,2672,13/12/80,M,GURGAON,58271.56,2016-08-17,130735.0,1294.65,31,222
201624,201624,T423371,4615,20/12/86,F,MUMBAI,234298.44,2016-08-17,193854.0,494.0,31,222
201636,201636,T423389,5484,24/5/92,M,VIJAYAWADA,58890.81,2016-08-17,191736.0,26.0,31,222
201651,201651,T423411,4019,25/12/56,F,GURGAON,10562562.99,2016-08-17,174209.0,1180.0,31,222
201657,201657,T423418,2160,10/6/93,M,GURGAON,139.81,2016-08-17,162426.0,50.0,31,222
201669,201669,T423442,4005,10/9/92,F,DELHI,14482.72,2016-08-17,70646.0,60.0,31,222
201804,201804,T423629,3632,30/3/69,M,NEW DELHI,230910.84,2016-08-17,164425.0,25.0,31,222
201822,201822,T423656,2282,4/6/96,M,NOIDA,13.78,2016-08-17,163919.0,17.0,31,222
201829,201829,T423664,2059,23/3/88,F,GHAZIABAD,4.52,2016-08-17,155617.0,205.0,31,222
201870,201870,T423723,3950,25/10/89,M,DELHI,79.6,2016-08-17,133218.0,249.0,31,222
201872,201872,T423725,3393,13/6/93,M,PARK BHAYANDAR EAST THANE,16829.18,2016-08-17,132446.0,667.0,31,222
201896,201896,T423759,2195,20/6/82,M,BANGALORE,31.18,2016-08-17,192118.0,111.0,31,222
201898,201898,T423761,119,8/9/92,M,PUNE,206.78,2016-08-17,193539.0,200.0,31,222
201944,201944,T423819,1001,6/3/76,M,DELHI,77469.37,2016-08-17,173619.0,230.0,31,222
202029,202029,T423939,4431,10/10/91,F,DELHI,202715.65,2016-08-17,144743.0,378.0,31,222
202058,202058,T423985,2432,3/10/81,M,NADIAD,31.97,2016-08-17,104059.0,400.0,31,222
202075,202075,T424015,434,25/1/85,M,ALWAR,33758.49,2016-08-17,82527.0,30.0,31,222
202117,202117,T424076,6237,23/5/77,M,BANGALORE,27365.56,2016-08-17,151054.0,148.0,31,222
202201,202201,T424201,6382,24/10/84,M,AHMEDABAD,467971.44,2016-08-17,135841.0,27.0,31,222
202228,202228,T424238,5105,5/4/85,M,BANGALORE,15159.15,2016-08-17,143830.0,563.0,31,222
202258,202258,T424281,2904,18/12/89,M,DELHI,1006498.62,2016-08-17,150649.0,172.0,31,222
202288,202288,T424321,5050,27/7/84,F,HYDERABAD,4464.95,2016-08-17,165105.0,103.0,31,222
202314,202314,T424352,2342,30/7/74,F,VAPI,428570.36,2016-08-17,155355.0,193.0,31,222
